wins_life_expectancy,wins_infant_deaths,wins_alcohol,wins_measles,wins_bmi,wins_polio,wins_total_expenditure,wins_hiv_aids,wins_thinness_5_to_9_years,wins_schooling,status
71.27267097612244,2,9.449963387355082,8,54.48857298032648,95.96397414326533,5.966509967832634,0.1,3.481987071632668,12.638136780897955,0
81.66438954573016,0,11.146848836341587,726,54.18624990672065,94.66438954573016,4.626036229070332,0.1,0.7013662725619056,15.703415681404763,0
73.1202573770208,0,13.603586326118643,0,6.872083108905883,92.78525468389141,6.55081634955973,0.1,2.6828203747113126,16.47852546838914,0
85.71307444749586,0,11.89721553315025,443,58.225724951615256,92.42190946122719,7.7328065220351565,0.1,0.44388671962852433,17.755265393618572,0
79.57929808304584,2,9.621620026642837,786,55.41836219377364,96.70116986159026,8.005625644291117,0.1,0.5,14.919532055363897,0
78.45458864767693,0,12.048473371819224,0,54.07294323838461,98.0,6.201882971515383,0.1,1.0,12.745648914546148,0
77.9072325728741,0,10.757215052077477,12,53.4261961756728,97.43792720559743,8.621173102992461,0.1,1.0,16.5,0
79.78412720013256,0,9.818041946432484,1,56.52645466644574,96.0,9.377989173183103,0.1,1.0317455997348886,16.52116373315659,0
83.1862900970411,1,12.584537779208247,348,57.775066355688175,93.53367122405875,7.788329709934699,0.1,0.35112237413529157,16.495510503458835,0
75.8964986413773,0,12.140532697716914,12,62.51765667158366,95.61948229013011,7.849467302283086,0.1,1.6522070839479577,14.46194822901301,0
87.77723497301307,1,10.72719003287545,269,62.547783752044275,95.51089398920523,8.839323890578877,0.1,0.4673929326136818,16.489106010794774,0
72.9206915216084,1,11.050345760804207,0,6.814482260904423,95.85517739095577,6.606690799919827,0.1,2.1358616956783174,13.884829825930096,0
77.42033317962267,0,10.837266082566174,0,53.940666359245355,94.73444393207559,8.492033317962267,0.1,2.0,16.379666820377324,0
81.56122604622895,0,7.053742015409654,25,57.460887596310336,98.0,10.229323100162752,0.1,1.3,15.738435503852413,0
81.30503868279185,0,6.234941479819637,4,59.737016465101924,95.07558024187769,9.16780995832736,0.1,0.7151160483755375,17.554651854873388,0
84.19498663859005,0,10.884401068912796,574,53.45921924043032,95.0,3.4546953065104384,0.1,0.5966016033691935,15.273704542879381,0
81.10228359669081,0,7.203767934539845,0,57.40456719338163,97.0,8.957602223474645,0.1,0.9,18.10114179834541,0
77.93335099166927,0,11.196284327868606,7,6.570369977962905,97.0,9.094455628057204,0.1,1.3925898457403356,15.3555708594467,0
73.21599727206838,2,11.832186210175411,12,55.504822751123385,95.08922867082183,5.307395403391803,0.1,3.5178457341643656,14.619694196260353,0
83.5119514842961,0,9.83198631642226,0,58.72493546874072,95.43766132814821,9.215597574214804,0.1,1.1811693359258983,17.500258125037124,0
71.67049202149879,0,11.419235372747773,1,57.870492021498784,91.70492021498787,6.499945478849312,0.1,3.012021276003238,15.917486702497976,0
78.37048710100434,1,9.759684827288286,2,53.16389680803471,97.0,8.17767905552386,0.1,1.029512898995662,16.840974202008674,0
80.01944622958129,0,12.418287185798441,22,53.29143592899221,83.36574371596883,1.3591435928992208,0.1,1.9,15.036574371596883,0
73.30928606321558,1,10.85896405890988,786,62.42785818964671,94.0,7.03135794539581,0.1,2.0453569683922153,13.854643031607786,0
79.46592944948772,0,9.61121430786219,3,55.836261197218235,96.06592944948771,9.61120800641291,0.1,1.009889417423156,16.380221165153685,0
80.94316440617624,0,9.491733004534726,17,58.33250924746083,93.7416563917102,11.1156613236893,0.1,0.8689987670052234,18.715500616497387,0
71.75143867949136,0,11.56763757906749,2,57.95143867949136,92.51438679491359,6.54581525171177,0.1,2.7961635213563776,16.052397799152264,0
80.23982565777088,0,10.712421381615185,49,60.765062499912844,96.0,8.43785526321294,0.1,0.3689276316064699,18.6,0
81.21154498941328,2,8.209994342508494,786,59.22693830863098,96.13735952885082,8.755387661726196,0.1,0.5,16.09396070672377,0
81.79244663285533,1,10.56302134685787,69,63.72074438809221,92.0,9.124712642998727,0.1,0.6,19.0,0
79.8200031335873,0,11.625998328753433,1,58.08000557082189,96.19999651823632,7.250001566793657,0.1,0.9199996518236319,13.539999303647264,0
79.30256363185332,0,10.723562231593679,0,56.031624245431125,96.55270707571854,7.220141608093142,0.1,0.7763535378592726,14.126210093994036,0
78.15000567777089,0,10.745169477015056,32,55.79828819653677,95.62067790806022,8.957239538929436,0.1,0.881033895403011,17.55172883677591,0
78.23708705144237,0,13.010815850272378,581,54.24540364003756,87.18543525721184,6.667561019380129,0.1,0.3185435257211842,16.77365699428418,0
76.05891852705702,2,7.86258085939289,133,54.219639509019004,97.86529575890891,6.2439070871096,0.1,2.4036506695996076,14.848174665200196,0
82.4100912457258,0,9.982818037546085,195,63.67890505129039,92.62909283271887,9.72959203922233,0.1,0.5528180375460854,18.49672573382491,0
81.34783028736727,3,7.926629699710726,786,22.571745431050918,97.6902121407909,7.675600293828277,0.1,1.4,14.59293635776273,0
81.30389072329015,0,10.716366931984782,786,55.58615480867228,95.41990893607513,1.3045022765981218,0.1,0.6030318723737058,15.648054638354925,0
76.67853508547714,3,9.884826033168428,34,51.73432351110378,98.87141403419085,4.5858860719602,0.1,4.081403858124452,11.950050880332011,0
80.7454059884178,0,8.082239843840734,3,56.539973293629785,97.3454059884178,9.828719018031025,0.1,1.2018108982626694,15.996378203474661,0
78.35767697803396,0,6.480415908966682,3,63.67634953691051,94.20331860280862,8.297055281815144,0.1,0.7,13.779668139719139,0
81.7495321012075,0,11.1400374319034,720,53.45402392961549,94.7495321012075,3.7771649509612146,0.1,0.6502807392754995,15.575701848188748,0
80.7622859693319,0,6.876107732555909,1,55.8871600689389,98.0,9.692416905740618,0.1,1.1499496398427995,16.175125900393002,0
79.25539709270939,0,10.117272777235806,0,6.028476205056876,93.85872991571874,8.950111094100311,0.1,0.7284762050568754,17.113238255625628,0
76.61701873624821,0,11.315871995325468,0,53.000301773927035,94.83283037678827,8.719849113036481,0.1,2.0832830376788274,16.183584811605865,0
81.19391293951874,0,7.287339033752428,0,57.5784345850856,96.81217412096252,8.930886988749192,0.1,0.9,18.14695646975937,0
77.69270593711357,0,12.379058905670352,0,62.49270593711357,96.0,7.829635296855678,0.1,1.5,14.896352968556783,0
81.18136893891801,0,12.788971391171685,250,55.76862471228262,87.23774105223569,7.342229922221223,0.1,0.3651960161882415,16.337009959529396,0
72.52073431964789,1,13.289481642008802,0,57.1570193790317,98.05183579911973,7.538941612829239,0.1,2.1948164200880274,14.63628505938381,0
81.54885866507736,2,8.883816433373557,783,60.77817386412377,95.09771733015471,10.163259843146836,0.1,0.7706848009535865,16.535342400476793,0
77.30134291033058,0,11.67696127387839,1,62.24515927485241,95.71236727095632,7.8,0.1,1.5,14.74381636452184,0
71.34542127961771,0,12.852106164697675,1,58.93186808057343,95.38644680095572,6.616135531990443,0.1,2.746611700238929,16.43864468009557,0
81.97056224482147,0,4.946620639897408,40,39.600353470428075,96.29408299309529,3.422313782197674,0.1,1.4999705441309938,15.294112448964293,0
81.07574151019008,1,11.501763863350028,28,60.73315661209086,96.6212924490496,8.22733056331572,0.1,0.3863877347148831,16.73612265285117,0
80.69871006179622,1,11.261074948503154,65,61.530395140758046,94.00429979401261,8.268903552526783,0.1,0.5665950034331231,17.897635113293063,0
78.63961943035417,0,11.119835756273268,0,55.1317476264757,97.0,6.146349525295141,0.1,1.0,13.132699050590281,0
82.51131846393467,0,10.48676170520006,0,52.93139796740965,94.40452738557387,1.4789960248262513,0.1,0.440452738557387,15.2,0
81.31367064006199,1,10.160026755637348,295,62.614424721425806,96.72658719876017,8.970883000774897,0.1,0.4863293599380083,16.298224280898882,0
81.56751968496822,0,7.328102362196185,1,66.99187992124205,72.7837598424841,8.29107677164714,0.1,0.7,14.44324803150318,0
75.19996917278512,0,11.95267878539954,52,56.2141800209775,96.57151664918541,6.4628421696384795,0.1,2.100030827214894,13.871516649185413,0
83.71638343979963,1,5.198874886395159,455,39.67883211774112,92.0757299264118,1.3901237454517272,0.1,1.7865533759198524,15.213446624080147,0
81.3,0,10.125912558846224,10,63.726768855434585,92.0,9.36042814829418,0.1,0.5056331649665704,19.0,0
81.70078945856616,0,4.602710665905797,53,38.91456176298244,95.33508768570258,3.261842069987705,0.1,1.5348245328471894,14.732719310004098,0
86.67180319434905,0,11.71228263073035,38,62.94907290946796,98.83024303155986,1.921396924671104,0.1,0.8603900406972991,16.430147009137446,0
81.45043158119488,1,10.274179995729739,38,62.60086316238975,96.0,8.869377378197704,0.1,0.3878236858961559,17.16001840812947,0
81.14444113384455,3,7.9622228015772025,786,22.266661700766836,97.9444485826943,7.556109166133678,0.1,1.4,14.516665425191709,0
81.72715457377736,0,6.756693758919424,10,54.401571843782015,98.64173439729856,9.362558272999534,0.1,1.3,15.935826560270144,0
78.89711251079967,0,11.887796220840876,0,56.69566876619951,99.0,7.937183318933765,0.1,0.9328520851332793,13.697112510799675,0
76.93677178463624,0,11.642196679972892,12,52.420630707817416,97.0,8.847087138544943,0.1,1.0,16.389684646091293,0
80.64181414987301,0,9.182040314441622,26,62.861713363768956,87.80100786104056,8.258463616078659,0.1,0.3,18.880604716624337,0
81.98366677282046,3,7.775616597666704,786,23.56733354564091,97.0,8.125500159230684,0.1,1.4,14.8,0
75.42302642343704,2,9.297095886703772,11,54.35244347574463,98.75093979836332,5.786522473348576,0.1,2.8984963226186906,14.628289294271614,0
75.36821523318089,0,10.938796280580833,1,63.3465677561171,99.0,7.532027457951063,0.1,1.710137289755316,15.389862710244685,0
77.91677916413457,0,5.817839276393564,3,63.05020249544222,94.0,7.385705552179425,0.1,0.7,14.077852776089713,0
75.07894471322732,2,10.104200967618342,38,55.88157031798878,98.72368089153414,6.291052764338635,0.1,2.455263821693171,15.0,0
79.89034700273538,0,8.582089906073904,41,59.4,94.86403785518901,9.20912302841512,0.1,0.7432018927594506,18.032018927594507,0
74.28048816213705,2,7.627905510779877,133,53.10725539764884,98.0,5.798161533967884,0.1,2.68625811865953,14.656811230072806,0
71.81600814938822,0,10.900231799645805,7,57.3852456706375,94.06750254668383,7.159797351448826,0.1,2.466248726658089,12.879749235994854,0
81.09625980112388,1,11.377628203200521,29,60.958857812362695,96.5187009943806,8.153464715954028,0.1,0.3556102983141785,17.043897016858214,0
80.1511105548171,0,9.558824912054897,18,62.58206353179878,89.53809404603663,8.628476238158536,0.1,0.3538094046036631,19.0,0
85.80939754516334,0,9.852022616382005,69,6.9,92.20526418213178,8.589939949121375,0.1,0.6058646909180512,18.906164945311183,0
77.72068754669077,0,6.285091572750215,2,62.69802684574528,95.11330350472747,7.18817941826195,0.1,0.7906428037819713,13.801973154254718,0
73.78252070165311,0,12.110074907425867,0,60.38432120283391,99.0,7.526144040094463,0.1,1.8596398997638408,15.3,0
77.3367865773435,0,11.24744345298728,51,59.531057507582695,96.26211501516539,6.0827503564295204,0.1,1.490307987867685,15.060133543979642,0
84.4203962178216,2,8.465421881980099,436,37.592872233053136,95.40910885605489,4.536277490936525,0.1,1.4522772140137228,15.661346586747854,0
85.88635681553033,0,8.80809835744087,20,57.306368820196944,98.0,9.283955623146205,0.1,0.9618170904848542,16.069091454757572,0
80.14352975424397,0,12.251422103922176,83,55.66139033281891,92.7326208397636,8.772428272428177,0.1,0.2693048335905437,16.83764683050402,0
80.58310390788127,0,11.148007070167706,58,54.86997198992206,93.60238762144714,4.555811926588462,0.1,0.3204775242894259,16.27355342209275,0
79.03213813157933,0,9.012323896839098,6,56.25644085789377,89.79282878947592,11.041872453683006,0.1,0.8471447473682722,16.879282878947592,0
77.59733353064661,0,13.056907191519956,7,53.607200947103685,93.6159988161204,9.809573660873356,0.1,0.6,15.5026664693534,0
82.02035236292933,1,9.09173807189466,0,16.270549716136976,97.96607939511777,7.6945043478072765,0.1,1.210176181464666,14.468656332685221,0
88.19439873179718,1,11.258253692657465,443,61.09439873179718,94.0,10.617924259588278,0.1,0.8583196195391535,17.32224050728113,0
82.29755366914385,1,9.324801369037685,334,64.17400684518842,93.43730832448625,9.149786034996584,0.1,0.5712538335102749,18.166361171797973,0
76.67026819042367,0,13.124053638084735,7,54.30594636191527,93.34324393652544,9.183674067260974,0.1,1.1148659047881644,14.301619403118583,0
84.84268665849946,0,10.832585067320043,574,52.526531211760776,95.0,2.2279514688020203,0.1,0.5188776009800646,15.053486536110183,0
75.39818139972031,2,10.518908839832187,118,56.71345303899312,97.81091160167813,6.546544659468593,0.1,2.3603637200559375,15.039636279944062,0
74.0923020532935,0,10.090043984310674,1,52.63848973353249,99.0,7.224626098742344,0.1,1.5,13.815395893412994,0
80.92441638614594,0,9.15413125691964,0,59.16220819307297,99.0,7.458488327722919,0.1,1.0,13.8,0
81.73768539256605,0,1.9951985032061135,33,3.292295880393425,96.0,4.002314607433944,0.1,1.9319925091837922,12.740872659547858,0
82.50810355321514,0,9.9408127629078,191,62.502757361418396,93.18916316122933,10.058633357222234,0.1,0.5108127629077999,18.04866947101653,0
77.65396650695877,0,11.153074927675256,0,54.31713971252577,94.90793301391753,9.55951961670103,0.1,1.0920669860824754,16.50920669860825,0
80.6579936330158,0,10.280885346805848,270,63.8527388623429,95.40573247709771,9.972837583467763,0.1,0.3801910825699237,17.636751596311296,0
74.49790440716495,0,10.709263224412705,17,55.13114925796425,88.6128390046124,4.615879013622305,0.1,2.8354731674353992,14.263445855196814,0
76.09860613691994,2,9.506849990569119,361,57.49561577715731,96.0,6.640585382116939,0.1,2.5455144603560647,14.97873794970328,0
81.86044121671452,0,7.373259797214246,26,58.047622636214804,98.0,11.73476226362148,0.1,1.3,15.946519594428493,0
81.71964388947882,0,10.611840230524182,104,63.387911452628416,92.10577478950133,9.379718953652779,0.1,0.6045332052643425,18.95769008419947,0
79.6119508177457,0,13.459507328065179,63,56.58600614778179,92.1399385221821,7.710638214793024,0.1,0.20349846305455283,17.533529201963496,0
78.39892834517067,0,6.294160537050364,3,63.94803529947957,90.25446522845552,8.051044335523503,0.1,0.7,14.099642781723558,0
72.32958948477898,1,10.551986855973727,1,6.494384227168472,95.67602628805255,6.585766834893662,0.1,2.2,13.5,0
82.55994480481806,0,6.776022078072774,5,55.6040883122911,98.70662986987871,9.773850844047846,0.1,1.3,15.941325973975742,0
79.47498145730128,0,5.94299480804436,0,54.547976265345646,91.0,8.511795401410719,0.1,0.7,17.294996291460258,0
81.34419813363502,0,7.071877387089018,2,59.02516295768546,93.62581478842729,9.069126489529674,0.1,0.7625814788427296,17.77548887305638,0
80.5933556193539,0,9.9933951818506,17,58.01867112387078,95.35548126882033,10.160193059868456,0.1,0.9271096253764066,17.58850535956733,0
77.74023317172973,0,12.289417070675677,0,62.74139903037838,95.5976682827027,7.817930048481081,0.1,1.5,14.98046634345946,0
75.3259243236952,0,10.95766453250522,1,63.26523908402923,99.0,7.532678087327766,0.1,1.7133904366388308,15.38660956336117,0
72.38934674578468,0,12.766301659597723,1,6.0159798813229814,95.05326627107661,7.8344824865757765,0.1,2.768040237354037,16.624221305447207,0
87.43869923666009,1,11.63230252053192,359,61.62952902201879,97.36456517357746,8.356027907240472,0.1,0.5105905804403758,16.228307993651647,0
78.01548286125977,0,13.114021910662947,4,53.56320864141612,94.69034277480456,9.82916199711816,0.1,0.661931445039088,16.008380028818404,0
75.83315824473014,0,10.14652659578412,0,57.26631648946031,98.88947251756616,8.169342309425922,0.1,1.294473625878308,15.005526374121692,0
81.74192113700087,1,9.408514671952057,307,62.41979443617265,97.0,9.275458046601576,0.1,0.5,16.320960568500436,0
81.92979629489787,1,7.178910497789386,786,61.441496912414884,96.11700617517023,9.519223153112582,0.1,0.5468024700680908,16.598910497789383,0
80.26553655111283,0,3.3714280379759716,139,34.51818923381969,97.79736736586466,3.925795804812059,0.1,1.6960510487969853,13.168687692646632,0
73.33282631021572,2,9.020910207154854,10,54.13393032932974,98.17517174221881,5.822951425287368,0.1,3.118621193335897,14.262757613328205,0
76.36555558177186,2,10.827370379983012,120,56.32874644614078,98.10341878325242,4.735470053203874,0.1,2.011481472742716,15.418404567815536,0
81.47607831981288,0,8.858689802361805,26,58.40375385201666,97.68011188544698,10.676358033430311,0.1,1.0440895083575783,15.87204475417879,0
83.0,0,9.80774977779868,109,59.81831294707348,97.81630338173339,6.292541922340414,0.1,0.9,16.555108985479983,0
82.36151277077174,1,9.254310569673567,131,65.30147269317563,95.92302554154345,9.085836699643997,0.1,0.5030789783382617,17.523092337536962,0
75.95219929325698,1,10.857683274438081,154,60.9226785237843,95.0,7.017634401254593,0.1,1.3743890852063947,14.825610914793604,0
74.52406953824611,2,9.465980245801992,786,58.82034769123059,88.25310153917961,5.582282892257427,0.1,2.950620307835922,14.953101539179608,0
84.81263551087112,0,10.501350859677189,0,6.404720329242821,96.64923726157133,9.684604240918585,0.1,0.5,16.034567781557087,0
